Date,Country,infections,Month,Year
9/25/2021,Indonesia,123,9,2021
9/26/2021,Indonesia,86,9,2021
9/27/2021,Indonesia,118,9,2021
9/28/2021,Indonesia,124,9,2021
9/29/2021,Indonesia,117,9,2021
9/30/2021,Indonesia,113,9,2021
10/1/2021,Indonesia,87,10,2021
10/2/2021,Indonesia,89,10,2021
10/3/2021,Indonesia,58,10,2021
10/4/2021,Indonesia,88,10,2021
10/5/2021,Indonesia,77,10,2021
10/6/2021,Indonesia,75,10,2021
10/7/2021,Indonesia,81,10,2021
10/8/2021,Indonesia,66,10,2021
10/9/2021,Indonesia,52,10,2021
10/10/2021,Indonesia,39,10,2021
10/11/2021,Indonesia,65,10,2021
10/12/2021,Indonesia,47,10,2021
10/13/2021,Indonesia,48,10,2021
10/14/2021,Indonesia,37,10,2021
10/15/2021,Indonesia,41,10,2021
10/16/2021,Indonesia,44,10,2021
10/17/2021,Indonesia,19,10,2021
10/18/2021,Indonesia,47,10,2021
10/19/2021,Indonesia,50,10,2021
10/20/2021,Indonesia,28,10,2021
10/21/2021,Indonesia,43,10,2021
10/22/2021,Indonesia,33,10,2021
10/23/2021,Indonesia,23,10,2021
10/24/2021,Indonesia,29,10,2021
10/25/2021,Indonesia,30,10,2021
10/26/2021,Indonesia,35,10,2021
10/27/2021,Indonesia,29,10,2021
10/28/2021,Indonesia,34,10,2021
10/29/2021,Indonesia,28,10,2021
10/30/2021,Indonesia,27,10,2021
10/31/2021,Indonesia,17,10,2021
11/1/2021,Indonesia,18,11,2021
11/2/2021,Indonesia,34,11,2021
11/3/2021,Indonesia,24,11,2021
11/4/2021,Indonesia,19,11,2021
11/5/2021,Indonesia,19,11,2021
11/6/2021,Indonesia,15,11,2021
11/7/2021,Indonesia,11,11,2021
11/8/2021,Indonesia,12,11,2021
11/9/2021,Indonesia,21,11,2021
11/10/2021,Indonesia,14,11,2021
11/11/2021,Indonesia,16,11,2021
11/12/2021,Indonesia,20,11,2021
11/13/2021,Indonesia,16,11,2021
11/14/2021,Indonesia,15,11,2021
11/15/2021,Indonesia,11,11,2021
11/16/2021,Indonesia,15,11,2021
11/17/2021,Indonesia,13,11,2021
11/18/2021,Indonesia,11,11,2021
11/19/2021,Indonesia,5,11,2021
11/20/2021,Indonesia,14,11,2021
11/21/2021,Indonesia,11,11,2021
11/22/2021,Indonesia,5,11,2021
11/23/2021,Indonesia,9,11,2021
11/24/2021,Indonesia,13,11,2021
11/25/2021,Indonesia,16,11,2021
11/26/2021,Indonesia,14,11,2021
11/27/2021,Indonesia,11,11,2021
11/28/2021,Indonesia,1,11,2021
11/29/2021,Indonesia,11,11,2021
11/30/2021,Indonesia,11,11,2021
12/1/2021,Indonesia,10,12,2021
12/2/2021,Indonesia,10,12,2021
12/3/2021,Indonesia,8,12,2021
12/4/2021,Indonesia,5,12,2021
12/5/2021,Indonesia,4,12,2021
12/6/2021,Indonesia,9,12,2021
12/7/2021,Indonesia,17,12,2021
12/8/2021,Indonesia,16,12,2021
12/9/2021,Indonesia,9,12,2021
12/10/2021,Indonesia,5,12,2021
12/11/2021,Indonesia,6,12,2021
12/12/2021,Indonesia,7,12,2021
12/13/2021,Indonesia,12,12,2021
12/14/2021,Indonesia,12,12,2021
12/15/2021,Indonesia,9,12,2021
12/16/2021,Indonesia,10,12,2021
12/17/2021,Indonesia,7,12,2021
12/18/2021,Indonesia,12,12,2021
12/19/2021,Indonesia,4,12,2021
12/20/2021,Indonesia,11,12,2021
12/21/2021,Indonesia,11,12,2021
12/22/2021,Indonesia,10,12,2021
12/23/2021,Indonesia,8,12,2021
12/24/2021,Indonesia,5,12,2021
12/25/2021,Indonesia,6,12,2021
12/26/2021,Indonesia,0,12,2021
12/27/2021,Indonesia,10,12,2021
12/28/2021,Indonesia,8,12,2021
12/29/2021,Indonesia,10,12,2021
12/30/2021,Indonesia,7,12,2021
12/31/2021,Indonesia,6,12,2021
1/1/2022,Indonesia,2,1,2022
1/2/2022,Indonesia,1,1,2022
1/3/2022,Indonesia,5,1,2022
1/4/2022,Indonesia,3,1,2022
1/5/2022,Indonesia,4,1,2022
1/6/2022,Indonesia,7,1,2022
1/7/2022,Indonesia,5,1,2022
1/8/2022,Indonesia,6,1,2022
1/9/2022,Indonesia,2,1,2022
1/10/2022,Indonesia,7,1,2022
1/11/2022,Indonesia,8,1,2022
1/12/2022,Indonesia,6,1,2022
1/13/2022,Indonesia,5,1,2022
1/14/2022,Indonesia,8,1,2022
1/15/2022,Indonesia,4,1,2022
1/16/2022,Indonesia,3,1,2022
1/17/2022,Indonesia,4,1,2022
1/18/2022,Indonesia,9,1,2022
1/19/2022,Indonesia,9,1,2022
1/20/2022,Indonesia,7,1,2022
1/21/2022,Indonesia,2,1,2022
1/22/2022,Indonesia,5,1,2022
1/23/2022,Indonesia,14,1,2022
1/24/2022,Indonesia,7,1,2022
1/25/2022,Indonesia,20,1,2022
1/26/2022,Indonesia,7,1,2022
1/27/2022,Indonesia,7,1,2022
1/28/2022,Indonesia,7,1,2022
1/29/2022,Indonesia,17,1,2022
1/30/2022,Indonesia,18,1,2022
1/31/2022,Indonesia,17,1,2022
2/1/2022,Indonesia,28,2,2022
2/2/2022,Indonesia,25,2,2022
2/3/2022,Indonesia,38,2,2022
2/4/2022,Indonesia,42,2,2022
2/5/2022,Indonesia,44,2,2022
2/6/2022,Indonesia,57,2,2022
2/7/2022,Indonesia,82,2,2022
2/8/2022,Indonesia,83,2,2022
2/9/2022,Indonesia,65,2,2022
2/10/2022,Indonesia,74,2,2022
2/11/2022,Indonesia,100,2,2022
2/12/2022,Indonesia,107,2,2022
2/13/2022,Indonesia,111,2,2022
2/14/2022,Indonesia,145,2,2022
2/15/2022,Indonesia,134,2,2022
2/16/2022,Indonesia,167,2,2022
2/17/2022,Indonesia,206,2,2022
2/18/2022,Indonesia,216,2,2022
2/19/2022,Indonesia,158,2,2022
2/20/2022,Indonesia,163,2,2022
2/21/2022,Indonesia,176,2,2022
2/22/2022,Indonesia,257,2,2022
2/23/2022,Indonesia,227,2,2022
2/24/2022,Indonesia,317,2,2022
2/25/2022,Indonesia,244,2,2022
2/26/2022,Indonesia,258,2,2022
2/27/2022,Indonesia,229,2,2022
2/28/2022,Indonesia,262,2,2022
3/1/2022,Indonesia,325,3,2022
3/2/2022,Indonesia,376,3,2022
3/3/2022,Indonesia,232,3,2022
3/4/2022,Indonesia,328,3,2022
3/5/2022,Indonesia,322,3,2022
3/6/2022,Indonesia,254,3,2022
3/7/2022,Indonesia,258,3,2022
3/8/2022,Indonesia,401,3,2022
3/9/2022,Indonesia,304,3,2022
3/10/2022,Indonesia,278,3,2022
3/11/2022,Indonesia,290,3,2022
3/12/2022,Indonesia,248,3,2022
3/13/2022,Indonesia,215,3,2022
3/14/2022,Indonesia,271,3,2022
3/15/2022,Indonesia,308,3,2022
3/16/2022,Indonesia,230,3,2022
3/17/2022,Indonesia,237,3,2022
3/18/2022,Indonesia,199,3,2022
3/19/2022,Indonesia,188,3,2022
3/20/2022,Indonesia,139,3,2022
3/21/2022,Indonesia,154,3,2022
3/22/2022,Indonesia,170,3,2022
3/23/2022,Indonesia,159,3,2022
3/24/2022,Indonesia,122,3,2022
3/25/2022,Indonesia,0,3,2022
3/26/2022,Indonesia,0,3,2022
3/27/2022,Indonesia,227,3,2022
3/28/2022,Indonesia,204,3,2022
3/29/2022,Indonesia,108,3,2022
3/30/2022,Indonesia,118,3,2022
3/31/2022,Indonesia,89,3,2022
4/1/2022,Indonesia,75,4,2022
4/2/2022,Indonesia,0,4,2022
4/3/2022,Indonesia,0,4,2022
4/4/2022,Indonesia,0,4,2022
4/5/2022,Indonesia,257,4,2022
4/6/2022,Indonesia,43,4,2022
4/7/2022,Indonesia,45,4,2022
4/8/2022,Indonesia,47,4,2022
4/9/2022,Indonesia,41,4,2022
4/10/2022,Indonesia,29,4,2022
4/11/2022,Indonesia,48,4,2022
4/12/2022,Indonesia,43,4,2022
4/13/2022,Indonesia,29,4,2022
4/14/2022,Indonesia,48,4,2022
4/15/2022,Indonesia,26,4,2022
4/16/2022,Indonesia,24,4,2022
4/17/2022,Indonesia,22,4,2022
4/18/2022,Indonesia,37,4,2022
4/19/2022,Indonesia,34,4,2022
4/20/2022,Indonesia,0,4,2022
4/21/2022,Indonesia,78,4,2022
4/22/2022,Indonesia,25,4,2022
4/23/2022,Indonesia,27,4,2022
4/24/2022,Indonesia,33,4,2022
4/25/2022,Indonesia,33,4,2022
4/26/2022,Indonesia,30,4,2022
4/27/2022,Indonesia,36,4,2022
4/28/2022,Indonesia,18,4,2022
4/29/2022,Indonesia,23,4,2022
4/30/2022,Indonesia,17,4,2022
5/1/2022,Indonesia,16,5,2022
5/2/2022,Indonesia,14,5,2022
5/3/2022,Indonesia,18,5,2022
5/4/2022,Indonesia,16,5,2022
5/5/2022,Indonesia,19,5,2022
5/6/2022,Indonesia,17,5,2022
5/7/2022,Indonesia,14,5,2022
5/8/2022,Indonesia,10,5,2022
5/9/2022,Indonesia,15,5,2022
5/10/2022,Indonesia,0,5,2022
5/11/2022,Indonesia,0,5,2022
5/12/2022,Indonesia,42,5,2022
5/13/2022,Indonesia,10,5,2022
5/14/2022,Indonesia,5,5,2022
5/15/2022,Indonesia,5,5,2022
5/16/2022,Indonesia,6,5,2022
5/17/2022,Indonesia,17,5,2022
5/18/2022,Indonesia,17,5,2022
5/19/2022,Indonesia,12,5,2022
5/20/2022,Indonesia,3,5,2022
5/21/2022,Indonesia,6,5,2022
5/22/2022,Indonesia,3,5,2022
5/23/2022,Indonesia,12,5,2022
5/24/2022,Indonesia,14,5,2022
5/25/2022,Indonesia,5,5,2022
5/26/2022,Indonesia,3,5,2022
5/27/2022,Indonesia,9,5,2022
5/28/2022,Indonesia,8,5,2022
5/29/2022,Indonesia,1,5,2022
5/30/2022,Indonesia,12,5,2022
5/31/2022,Indonesia,5,5,2022
6/1/2022,Indonesia,3,6,2022
6/2/2022,Indonesia,6,6,2022
6/3/2022,Indonesia,4,6,2022
6/4/2022,Indonesia,6,6,2022
6/5/2022,Indonesia,5,6,2022
6/6/2022,Indonesia,7,6,2022
6/7/2022,Indonesia,2,6,2022
6/8/2022,Indonesia,4,6,2022
6/9/2022,Indonesia,7,6,2022
6/10/2022,Indonesia,3,6,2022
6/11/2022,Indonesia,3,6,2022
6/12/2022,Indonesia,2,6,2022
6/13/2022,Indonesia,9,6,2022
6/14/2022,Indonesia,10,6,2022
6/15/2022,Indonesia,8,6,2022
6/16/2022,Indonesia,3,6,2022
6/17/2022,Indonesia,6,6,2022
6/18/2022,Indonesia,5,6,2022
6/19/2022,Indonesia,3,6,2022
6/20/2022,Indonesia,8,6,2022
6/21/2022,Indonesia,5,6,2022
6/22/2022,Indonesia,2,6,2022
6/23/2022,Indonesia,4,6,2022
6/24/2022,Indonesia,5,6,2022
6/25/2022,Indonesia,3,6,2022
6/26/2022,Indonesia,3,6,2022
6/27/2022,Indonesia,9,6,2022
6/28/2022,Indonesia,2,6,2022
6/29/2022,Indonesia,3,6,2022
6/30/2022,Indonesia,6,6,2022
7/1/2022,Indonesia,3,7,2022
7/2/2022,Indonesia,5,7,2022
7/3/2022,Indonesia,4,7,2022
7/4/2022,Indonesia,9,7,2022
7/5/2022,Indonesia,8,7,2022
7/6/2022,Indonesia,4,7,2022
7/7/2022,Indonesia,6,7,2022
7/8/2022,Indonesia,5,7,2022
7/9/2022,Indonesia,4,7,2022
7/10/2022,Indonesia,6,7,2022
7/11/2022,Indonesia,7,7,2022
7/12/2022,Indonesia,8,7,2022
7/13/2022,Indonesia,12,7,2022
7/14/2022,Indonesia,9,7,2022
7/15/2022,Indonesia,6,7,2022
7/16/2022,Indonesia,6,7,2022
7/17/2022,Indonesia,10,7,2022
7/18/2022,Indonesia,10,7,2022
7/19/2022,Indonesia,6,7,2022
7/20/2022,Indonesia,10,7,2022
7/21/2022,Indonesia,5,7,2022
7/22/2022,Indonesia,13,7,2022
7/23/2022,Indonesia,9,7,2022
7/24/2022,Indonesia,0,7,2022
7/25/2022,Indonesia,14,7,2022
7/26/2022,Indonesia,13,7,2022
7/27/2022,Indonesia,11,7,2022
7/28/2022,Indonesia,17,7,2022
7/29/2022,Indonesia,13,7,2022
7/30/2022,Indonesia,13,7,2022
7/31/2022,Indonesia,10,7,2022
8/1/2022,Indonesia,11,8,2022
8/2/2022,Indonesia,24,8,2022
8/3/2022,Indonesia,18,8,2022
8/4/2022,Indonesia,14,8,2022
8/5/2022,Indonesia,12,8,2022
8/6/2022,Indonesia,10,8,2022
8/7/2022,Indonesia,13,8,2022
8/8/2022,Indonesia,18,8,2022
8/9/2022,Indonesia,18,8,2022
8/10/2022,Indonesia,18,8,2022
8/11/2022,Indonesia,22,8,2022
8/12/2022,Indonesia,18,8,2022
8/13/2022,Indonesia,19,8,2022
8/14/2022,Indonesia,18,8,2022
8/15/2022,Indonesia,26,8,2022
8/16/2022,Indonesia,25,8,2022
8/17/2022,Indonesia,19,8,2022
8/18/2022,Indonesia,21,8,2022
8/19/2022,Indonesia,26,8,2022
8/20/2022,Indonesia,22,8,2022
8/21/2022,Indonesia,12,8,2022
8/22/2022,Indonesia,19,8,2022
8/23/2022,Indonesia,24,8,2022
8/24/2022,Indonesia,18,8,2022
8/25/2022,Indonesia,19,8,2022
8/26/2022,Indonesia,21,8,2022
8/27/2022,Indonesia,15,8,2022
8/28/2022,Indonesia,7,8,2022
8/29/2022,Indonesia,21,8,2022
8/30/2022,Indonesia,20,8,2022
8/31/2022,Indonesia,25,8,2022
9/1/2022,Indonesia,25,9,2022
9/2/2022,Indonesia,17,9,2022
9/3/2022,Indonesia,23,9,2022
9/4/2022,Indonesia,16,9,2022
9/5/2022,Indonesia,21,9,2022
9/6/2022,Indonesia,28,9,2022
9/7/2022,Indonesia,21,9,2022
9/8/2022,Indonesia,12,9,2022
9/9/2022,Indonesia,12,9,2022
9/10/2022,Indonesia,16,9,2022
9/11/2022,Indonesia,13,9,2022
9/12/2022,Indonesia,17,9,2022
9/13/2022,Indonesia,20,9,2022
9/14/2022,Indonesia,21,9,2022
9/15/2022,Indonesia,21,9,2022
9/16/2022,Indonesia,27,9,2022
9/17/2022,Indonesia,8,9,2022
9/18/2022,Indonesia,8,9,2022
9/19/2022,Indonesia,23,9,2022
9/20/2022,Indonesia,15,9,2022
9/21/2022,Indonesia,18,9,2022
9/22/2022,Indonesia,18,9,2022
9/23/2022,Indonesia,20,9,2022
9/24/2022,Indonesia,12,9,2022
9/25/2022,Indonesia,16,9,2022
9/26/2022,Indonesia,22,9,2022
9/27/2022,Indonesia,21,9,2022
9/28/2022,Indonesia,19,9,2022
9/29/2022,Indonesia,17,9,2022
9/30/2022,Indonesia,19,9,2022
10/1/2022,Indonesia,10,10,2022
10/2/2022,Indonesia,10,10,2022
10/3/2022,Indonesia,11,10,2022
10/4/2022,Indonesia,13,10,2022
10/5/2022,Indonesia,9,10,2022
10/6/2022,Indonesia,12,10,2022
10/7/2022,Indonesia,15,10,2022
10/8/2022,Indonesia,6,10,2022
10/9/2022,Indonesia,7,10,2022
10/10/2022,Indonesia,14,10,2022
10/11/2022,Indonesia,16,10,2022
10/12/2022,Indonesia,14,10,2022
10/13/2022,Indonesia,14,10,2022
10/14/2022,Indonesia,18,10,2022
10/15/2022,Indonesia,20,10,2022
10/16/2022,Indonesia,12,10,2022
10/17/2022,Indonesia,14,10,2022
10/18/2022,Indonesia,18,10,2022
10/19/2022,Indonesia,16,10,2022
10/20/2022,Indonesia,19,10,2022
10/21/2022,Indonesia,18,10,2022
10/22/2022,Indonesia,18,10,2022
10/23/2022,Indonesia,13,10,2022
10/24/2022,Indonesia,25,10,2022
10/25/2022,Indonesia,21,10,2022
10/26/2022,Indonesia,24,10,2022
10/27/2022,Indonesia,23,10,2022
10/28/2022,Indonesia,22,10,2022
10/29/2022,Indonesia,27,10,2022
10/30/2022,Indonesia,26,10,2022
10/31/2022,Indonesia,34,10,2022
11/1/2022,Indonesia,32,11,2022
11/2/2022,Indonesia,32,11,2022
11/3/2022,Indonesia,42,11,2022
11/4/2022,Indonesia,31,11,2022
11/5/2022,Indonesia,39,11,2022
11/6/2022,Indonesia,22,11,2022
1/23/2020,India,0,1,2020
1/24/2020,India,0,1,2020
1/25/2020,India,0,1,2020
1/26/2020,India,0,1,2020
1/27/2020,India,0,1,2020
1/28/2020,India,0,1,2020
1/29/2020,India,0,1,2020
1/30/2020,India,0,1,2020
1/31/2020,India,0,1,2020
2/1/2020,India,0,2,2020
2/2/2020,India,0,2,2020
2/3/2020,India,0,2,2020
2/4/2020,India,0,2,2020
2/5/2020,India,0,2,2020
2/6/2020,India,0,2,2020
2/7/2020,India,0,2,2020
2/8/2020,India,0,2,2020
2/9/2020,India,0,2,2020
2/10/2020,India,0,2,2020
2/11/2020,India,0,2,2020
2/12/2020,India,0,2,2020
2/13/2020,India,0,2,2020
2/14/2020,India,0,2,2020
2/15/2020,India,0,2,2020
2/16/2020,India,0,2,2020
2/17/2020,India,0,2,2020
2/18/2020,India,0,2,2020
2/19/2020,India,0,2,2020
2/20/2020,India,0,2,2020
2/21/2020,India,0,2,2020
2/22/2020,India,0,2,2020
2/23/2020,India,0,2,2020
2/24/2020,India,0,2,2020
2/25/2020,India,0,2,2020
2/26/2020,India,0,2,2020
2/27/2020,India,0,2,2020
2/28/2020,India,0,2,2020
2/29/2020,India,0,2,2020
3/1/2020,India,0,3,2020
3/2/2020,India,0,3,2020
3/3/2020,India,0,3,2020
3/4/2020,India,0,3,2020
3/5/2020,India,0,3,2020
3/6/2020,India,0,3,2020
3/7/2020,India,0,3,2020
3/8/2020,India,0,3,2020
3/9/2020,India,0,3,2020
3/10/2020,India,0,3,2020
3/11/2020,India,1,3,2020
3/12/2020,India,0,3,2020
3/13/2020,India,1,3,2020
3/14/2020,India,0,3,2020
3/15/2020,India,0,3,2020
3/16/2020,India,0,3,2020
3/17/2020,India,1,3,2020
3/18/2020,India,0,3,2020
3/19/2020,India,1,3,2020
3/20/2020,India,1,3,2020
3/21/2020,India,-1,3,2020
3/22/2020,India,3,3,2020
3/23/2020,India,3,3,2020
3/24/2020,India,0,3,2020
3/25/2020,India,2,3,2020
3/26/2020,India,8,3,2020
3/27/2020,India,0,3,2020
3/28/2020,India,4,3,2020
3/29/2020,India,3,3,2020
3/30/2020,India,5,3,2020
3/31/2020,India,3,3,2020
4/1/2020,India,23,4,2020
4/2/2020,India,14,4,2020
4/3/2020,India,0,4,2020
4/4/2020,India,14,4,2020
4/5/2020,India,13,4,2020
4/6/2020,India,37,4,2020
4/7/2020,India,14,4,2020
4/8/2020,India,28,4,2020
4/9/2020,India,48,4,2020
4/10/2020,India,20,4,2020
4/11/2020,India,42,4,2020
4/12/2020,India,43,4,2020
4/13/2020,India,27,4,2020
4/14/2020,India,35,4,2020
4/15/2020,India,12,4,2020
4/16/2020,India,43,4,2020
4/17/2020,India,38,4,2020
4/18/2020,India,35,4,2020
4/19/2020,India,38,4,2020
4/20/2020,India,33,4,2020
4/21/2020,India,53,4,2020
4/22/2020,India,36,4,2020
4/23/2020,India,40,4,2020
4/24/2020,India,59,4,2020
4/25/2020,India,45,4,2020
4/26/2020,India,56,4,2020
4/27/2020,India,58,4,2020
4/28/2020,India,69,4,2020
4/29/2020,India,71,4,2020
4/30/2020,India,75,4,2020
5/1/2020,India,69,5,2020
5/2/2020,India,100,5,2020
5/3/2020,India,68,5,2020
5/4/2020,India,175,5,2020
5/5/2020,India,127,5,2020
5/6/2020,India,92,5,2020
5/7/2020,India,104,5,2020
5/8/2020,India,96,5,2020
5/9/2020,India,116,5,2020
5/10/2020,India,111,5,2020
5/11/2020,India,82,5,2020
5/12/2020,India,121,5,2020
5/13/2020,India,136,5,2020
5/14/2020,India,98,5,2020
5/15/2020,India,104,5,2020
5/16/2020,India,118,5,2020
5/17/2020,India,154,5,2020
5/18/2020,India,131,5,2020
5/19/2020,India,146,5,2020
5/20/2020,India,132,5,2020
5/21/2020,India,150,5,2020
5/22/2020,India,142,5,2020
5/23/2020,India,142,5,2020
5/24/2020,India,156,5,2020
5/25/2020,India,148,5,2020
5/26/2020,India,172,5,2020
5/27/2020,India,190,5,2020
5/28/2020,India,177,5,2020
5/29/2020,India,269,5,2020
5/30/2020,India,205,5,2020
5/31/2020,India,223,5,2020
6/1/2020,India,200,6,2020
6/2/2020,India,221,6,2020
6/3/2020,India,259,6,2020
6/4/2020,India,275,6,2020
6/5/2020,India,286,6,2020
6/6/2020,India,297,6,2020
6/7/2020,India,261,6,2020
6/8/2020,India,266,6,2020
6/9/2020,India,277,6,2020
6/10/2020,India,352,6,2020
6/11/2020,India,396,6,2020
6/12/2020,India,386,6,2020
6/13/2020,India,311,6,2020
6/14/2020,India,325,6,2020
6/15/2020,India,380,6,2020
6/16/2020,India,2003,6,2020
6/17/2020,India,334,6,2020
6/18/2020,India,336,6,2020
6/19/2020,India,375,6,2020
6/20/2020,India,306,6,2020
6/21/2020,India,445,6,2020
6/22/2020,India,312,6,2020
6/23/2020,India,465,6,2020
6/24/2020,India,418,6,2020
6/25/2020,India,407,6,2020
6/26/2020,India,384,6,2020
6/27/2020,India,410,6,2020
6/28/2020,India,380,6,2020
6/29/2020,India,418,6,2020
6/30/2020,India,507,6,2020
7/1/2020,India,434,7,2020
7/2/2020,India,379,7,2020
7/3/2020,India,442,7,2020
7/4/2020,India,613,7,2020
7/5/2020,India,425,7,2020
7/6/2020,India,466,7,2020
7/7/2020,India,483,7,2020
7/8/2020,India,487,7,2020
7/9/2020,India,475,7,2020
7/10/2020,India,519,7,2020
7/11/2020,India,550,7,2020
7/12/2020,India,501,7,2020
7/13/2020,India,553,7,2020
7/14/2020,India,582,7,2020
7/15/2020,India,605,7,2020
7/16/2020,India,688,7,2020
7/17/2020,India,671,7,2020
7/18/2020,India,543,7,2020
7/19/2020,India,681,7,2020
7/20/2020,India,585,7,2020
7/21/2020,India,650,7,2020
7/22/2020,India,1129,7,2020
7/23/2020,India,740,7,2020
7/24/2020,India,757,7,2020
7/25/2020,India,702,7,2020
7/26/2020,India,711,7,2020
7/27/2020,India,637,7,2020
7/28/2020,India,785,7,2020
7/29/2020,India,762,7,2020
7/30/2020,India,763,7,2020
7/31/2020,India,793,7,2020
8/1/2020,India,853,8,2020
8/2/2020,India,771,8,2020
8/3/2020,India,803,8,2020
8/4/2020,India,857,8,2020
8/5/2020,India,904,8,2020
8/6/2020,India,886,8,2020
8/7/2020,India,933,8,2020
8/8/2020,India,861,8,2020
8/9/2020,India,1007,8,2020
8/10/2020,India,871,8,2020
8/11/2020,India,834,8,2020
8/12/2020,India,942,8,2020
8/13/2020,India,1007,8,2020
8/14/2020,India,996,8,2020
8/15/2020,India,944,8,2020
8/16/2020,India,941,8,2020
8/17/2020,India,876,8,2020
8/18/2020,India,1091,8,2020
8/19/2020,India,978,8,2020
8/20/2020,India,983,8,2020
8/21/2020,India,945,8,2020
8/22/2020,India,912,8,2020
8/23/2020,India,836,8,2020
8/24/2020,India,848,8,2020
8/25/2020,India,967,8,2020
8/26/2020,India,1115,8,2020
8/27/2020,India,1057,8,2020
8/28/2020,India,1021,8,2020
8/29/2020,India,948,8,2020
8/30/2020,India,971,8,2020
8/31/2020,India,819,8,2020
9/1/2020,India,1045,9,2020
9/2/2020,India,1043,9,2020
9/3/2020,India,1096,9,2020
9/4/2020,India,1089,9,2020
9/5/2020,India,1065,9,2020
9/6/2020,India,1016,9,2020
9/7/2020,India,1133,9,2020
9/8/2020,India,1115,9,2020
9/9/2020,India,1172,9,2020
9/10/2020,India,1209,9,2020
9/11/2020,India,1201,9,2020
9/12/2020,India,1114,9,2020
9/13/2020,India,1136,9,2020
9/14/2020,India,1054,9,2020
9/15/2020,India,1290,9,2020
9/16/2020,India,1132,9,2020
9/17/2020,India,1174,9,2020
9/18/2020,India,1247,9,2020
9/19/2020,India,1133,9,2020
9/20/2020,India,1130,9,2020
9/21/2020,India,1053,9,2020
9/22/2020,India,1085,9,2020
9/23/2020,India,1129,9,2020
9/24/2020,India,1141,9,2020
9/25/2020,India,1089,9,2020
9/26/2020,India,1124,9,2020
9/27/2020,India,1039,9,2020
9/28/2020,India,776,9,2020
9/29/2020,India,1179,9,2020
9/30/2020,India,1181,9,2020
10/1/2020,India,1095,10,2020
10/2/2020,India,1069,10,2020
10/3/2020,India,940,10,2020
10/4/2020,India,903,10,2020
10/5/2020,India,884,10,2020
10/6/2020,India,986,10,2020
10/7/2020,India,971,10,2020
10/8/2020,India,964,10,2020
10/9/2020,India,926,10,2020
10/10/2020,India,918,10,2020
10/11/2020,India,816,10,2020
10/12/2020,India,706,10,2020
10/13/2020,India,730,10,2020
10/14/2020,India,680,10,2020
10/15/2020,India,895,10,2020
10/16/2020,India,837,10,2020
10/17/2020,India,1033,10,2020
10/18/2020,India,579,10,2020
10/19/2020,India,587,10,2020
10/20/2020,India,717,10,2020
10/21/2020,India,702,10,2020
10/22/2020,India,690,10,2020
10/23/2020,India,650,10,2020
10/24/2020,India,578,10,2020
10/25/2020,India,480,10,2020
10/26/2020,India,488,10,2020
10/27/2020,India,508,10,2020
10/28/2020,India,517,10,2020
10/29/2020,India,563,10,2020
10/30/2020,India,551,10,2020
10/31/2020,India,470,10,2020
11/1/2020,India,496,11,2020
11/2/2020,India,490,11,2020
11/3/2020,India,514,11,2020
11/4/2020,India,704,11,2020
11/5/2020,India,670,11,2020
11/6/2020,India,577,11,2020
11/7/2020,India,559,11,2020
11/8/2020,India,490,11,2020
11/9/2020,India,448,11,2020
11/10/2020,India,512,11,2020
11/11/2020,India,550,11,2020
11/12/2020,India,547,11,2020
11/13/2020,India,520,11,2020
11/14/2020,India,447,11,2020
11/15/2020,India,435,11,2020
11/16/2020,India,449,11,2020
11/17/2020,India,474,11,2020
11/18/2020,India,585,11,2020
11/19/2020,India,584,11,2020
11/20/2020,India,564,11,2020
11/21/2020,India,501,11,2020
11/22/2020,India,511,11,2020
11/23/2020,India,480,11,2020
11/24/2020,India,481,11,2020
11/25/2020,India,524,11,2020
11/26/2020,India,492,11,2020
11/27/2020,India,485,11,2020
11/28/2020,India,496,11,2020
11/29/2020,India,443,11,2020
11/30/2020,India,482,11,2020
12/1/2020,India,501,12,2020
12/2/2020,India,526,12,2020
12/3/2020,India,540,12,2020
12/4/2020,India,512,12,2020
12/5/2020,India,482,12,2020
12/6/2020,India,391,12,2020
12/7/2020,India,385,12,2020
12/8/2020,India,402,12,2020
12/9/2020,India,412,12,2020
12/10/2020,India,413,12,2020
12/11/2020,India,443,12,2020
12/12/2020,India,391,12,2020
12/13/2020,India,336,12,2020
12/14/2020,India,354,12,2020
12/15/2020,India,387,12,2020
12/16/2020,India,355,12,2020
12/17/2020,India,338,12,2020
12/18/2020,India,347,12,2020
12/19/2020,India,341,12,2020
12/20/2020,India,333,12,2020
12/21/2020,India,301,12,2020
12/22/2020,India,333,12,2020
12/23/2020,India,312,12,2020
12/24/2020,India,336,12,2020
12/25/2020,India,251,12,2020
12/26/2020,India,279,12,2020
12/27/2020,India,279,12,2020
12/28/2020,India,252,12,2020
12/29/2020,India,286,12,2020
12/30/2020,India,299,12,2020
12/31/2020,India,256,12,2020
1/1/2021,India,224,1,2021
1/2/2021,India,217,1,2021
1/3/2021,India,214,1,2021
1/4/2021,India,201,1,2021
1/5/2021,India,264,1,2021
1/6/2021,India,222,1,2021
1/7/2021,India,234,1,2021
1/8/2021,India,0,1,2021
1/9/2021,India,429,1,2021
1/10/2021,India,161,1,2021
1/11/2021,India,167,1,2021
1/12/2021,India,202,1,2021
1/13/2021,India,198,1,2021
1/14/2021,India,191,1,2021
1/15/2021,India,175,1,2021
1/16/2021,India,181,1,2021
1/17/2021,India,145,1,2021
